manufacturer,model,message,message_id,event_type,class
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 4, Timestamp : 2024-05-14T03:50:14+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 4, Sensor_Type : Drive Slot/Bay, """,0x000401,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 1, Timestamp : 2024-05-14T03:50:26+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 0, Event_Type : Drive Presence, Record_ID : 5, Sensor_Type : Drive Slot/Bay, """,0x000100,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 1, Timestamp : 2024-05-14T03:50:26+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 6, Sensor_Type : Drive Slot/Bay, """,0x000101,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 5, Timestamp : 2024-05-14T03:50:26+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 7, Sensor_Type : Drive Slot/Bay, """,0x000501,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 81, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2024-05-14T03:50:35+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Button Pressed, Record_ID : 8, Sensor_Type : Button/Switch, """,0x00FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 2, Timestamp : 2024-05-14T03:50:38+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 0, Event_Type : Drive Presence, Record_ID : 9, Sensor_Type : Drive Slot/Bay, """,0x000200,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 2, Timestamp : 2024-05-14T03:50:38+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 10, Sensor_Type : Drive Slot/Bay, """,0x000201,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 6, Timestamp : 2024-05-14T03:50:38+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 11, Sensor_Type : Drive Slot/Bay, """,0x000601,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 3, Timestamp : 2024-05-14T03:50:44+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 0, Event_Type : Drive Presence, Record_ID : 12, Sensor_Type : Drive Slot/Bay, """,0x000300,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 0, Event_Dir : Deassertion event, Event_Data_2 : 3, Timestamp : 2024-05-14T03:50:44+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 1, Event_Type : Drive Presence, Record_ID : 13, Sensor_Type : Drive Slot/Bay, """,0x000301,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 15, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 16, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 17, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 18, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 19, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 21, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 22, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 23, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 24, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 25, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2024-12-29T10:47:17+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 26, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2024-12-29T10:47:18+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 27, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 28, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 29, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 30, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 81, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Button Pressed, Record_ID : 31, Sensor_Type : Button/Switch, """,0x00FFFF,SEL,power
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 32, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 33, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 34, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 35, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 36, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 37, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 38, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 39, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 40, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 41, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 42, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 43, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 44, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 45, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 46, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 47, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 48, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 49, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 50, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 51, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2-122-bay,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 52, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
gigabyte,r182-n20-10-bay,"""LogService.ClearLog - SEL action was triggered which requires attention""",Security.1.0.Alert,Event,security
gigabyte,r182-n20-10-bay,"""LogService.ClearLog - BIOS action was triggered which requires attention""",Security.1.0.Alert,Event,security
gigabyte,r182-n20-10-bay,"""LogService.ClearLog - Logs action was triggered which requires attention""",Security.1.0.Alert,Event,security
gigabyte,r182-n20-10-bay,"""User: admin, IP: 10.19.192.234, Protocol: https - The value of attribute Attributes:IPMI101, Attributes:GBT0133 at /redfish/v1/Systems/Self/Bios/SD was successfully updated from 6, Standard to 4, Best Performance.""",Security.1.0.ResourceModified,Event,security
gigabyte,r182-n20-10-bay,"""User: admin, IP: 10.19.192.234, Protocol: https - Bios.ResetBios - ResetType action was triggered which requires attention""",Security.1.0.Alert,Event,security
gigabyte,r182-n20-10-bay,"""User: admin, IP: 10.19.192.234, Protocol: https - The value of attribute Attributes:IPMI101, Attributes:GBT0133 at /redfish/v1/Systems/Self/Bios/SD was successfully updated from 4, Best Performance to 4, Best Performance.""",Security.1.0.ResourceModified,Event,security
